CustomerID,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
52477,2,0,14,1,7,7,151
52478,2,0,15,0,1,2,146
52479,6,0,12,1,1,2,149
52480,2,0,18,1,1,1,127
52481,2,0,15,,1,12,276
52482,2,1,17,0,1,0,124
52483,2,1,14,1,1,3,128
52484,3,1,15,0,12,,212
52485,4,0,17,1,1,2,133
52486,1,1,14,,1,10,290
52487,2,0,12,1,1,1,121
52488,2,1,14,0,1,4,158
52489,2,0,15,3,4,5,144
52490,8,0,13,1,1,3,153
52491,10,1,12,0,1,1,147
52492,2,0,13,3,7,2,147
52493,2,0,14,1,1,4,132
52494,3,0,13,3,7,7,154
52495,2,0,11,0,1,7,141
52496,2,0,11,1,1,10,152
52497,1,0,21,1,1,0,149
52498,2,0,18,0,2,2,131
52499,2,1,12,1,1,0,116
52500,4,0,,1,1,0,297
52501,1,0,15,0,1,7,131
52502,2,0,13,6,14,12,204
52503,2,0,12,0,2,9,141
52504,4,0,17,0,1,2,158
52505,1,0,13,3,3,8,150
52506,2,0,19,3,3,9,158
52507,4,1,19,0,1,2,178
52508,10,0,17,0,6,0,203
52509,2,0,11,4,7,7,139
52510,7,1,15,3,3,3,179
52511,5,1,11,1,1,2,157
52512,3,0,25,0,,2,252
52513,7,1,14,0,2,2,154
52514,2,1,13,0,1,3,138
52515,8,0,17,0,1,2,135
52516,3,0,13,0,1,2,126
52517,4,1,14,0,1,3,122
52518,10,0,11,1,1,4,159
52519,5,0,12,1,1,2,180
52520,2,0,17,1,1,7,152
52521,5,0,21,1,1,0,153
52522,4,0,16,,1,2,264
52523,6,0,15,0,,11,233
52524,2,0,19,0,2,2,128
52525,2,0,12,1,7,9,154
52526,3,0,11,0,1,3,120
52527,3,1,19,2,,12,240
52528,1,0,15,0,1,2,144
52529,7,0,20,0,1,4,168
52530,4,0,25,,4,7,274
52531,2,0,24,,6,11,276
52532,4,1,24,5,6,7,146
52533,8,0,15,1,2,9,147
52534,2,1,13,0,1,9,142
52535,2,0,14,1,1,4,155
52536,1,0,13,1,1,6,155
52537,2,0,11,0,1,2,155
52538,5,1,16,0,2,2,126
52539,2,0,22,0,3,3,124
52540,7,0,14,1,,2,260
52541,5,0,14,1,,0,254
52542,4,1,16,0,1,2,171
52543,2,0,11,0,1,2,127
52544,2,1,25,0,1,2,154
52545,7,0,14,1,1,2,153
52546,5,1,18,2,2,2,132
52547,2,1,11,1,1,2,140
52548,8,0,19,0,1,0,133
52549,4,0,15,0,1,2,170
52550,3,1,11,1,7,7,127
52551,2,0,12,0,1,0,114
52552,2,0,20,0,5,7,126
52553,6,0,12,1,1,2,135
52554,2,0,14,0,4,13,140
52555,4,0,20,1,1,0,209
52556,2,0,18,0,2,13,120
52557,2,0,14,1,1,3,195
52558,2,0,12,1,8,7,129
52559,2,1,21,1,1,2,123
52560,2,1,19,1,6,7,179
52561,1,1,14,1,1,4,149
52562,2,1,17,3,8,8,178
52563,2,0,16,0,1,4,144
52564,2,0,12,3,8,7,192
52565,10,0,17,0,1,2,130
52566,4,0,15,6,6,7,145
52567,4,0,23,4,14,4,207
52568,2,0,11,0,1,0,116
52569,8,0,11,6,14,,229
52570,2,0,15,1,1,2,123
52571,2,0,11,,8,6,267
52572,7,0,13,0,1,3,134
52573,2,0,14,1,1,3,135
52574,7,0,19,0,1,2,164
52575,3,1,16,1,1,0,165
52576,2,0,13,1,1,2,139
52577,7,0,14,1,1,9,156
52578,3,0,16,1,1,7,169
52579,2,0,12,0,1,8,129
52580,8,0,11,0,1,0,150
52581,5,1,12,0,1,3,204
52582,6,1,13,1,2,2,161
52583,7,0,15,0,1,0,167
52584,2,0,13,0,1,2,133
52585,3,0,20,0,1,4,152
52586,2,1,15,0,5,8,165
52587,4,0,13,0,1,2,196
52588,2,0,,12,12,8,298
52589,5,0,21,1,1,3,198
52590,1,0,16,0,1,7,150
52591,1,0,14,0,2,1,121
52592,7,0,11,1,1,2,122
52593,2,0,19,1,1,2,183
52594,2,0,11,0,1,4,134
52595,2,0,13,2,2,2,128
52596,9,1,12,1,1,2,163
52597,3,0,11,1,1,7,171
52598,1,1,14,1,1,2,129
52599,9,0,15,1,1,7,151
52600,4,0,12,0,1,4,145
52601,3,1,20,1,1,0,186
52602,5,0,14,0,1,5,125
52603,3,0,13,0,1,0,182
52604,2,0,13,0,1,0,121
52605,4,0,16,1,1,7,153
52606,3,0,14,1,1,7,127
52607,4,1,16,0,1,0,158
52608,10,1,16,1,1,0,124
52609,9,0,22,1,1,4,128
52610,9,0,12,,1,0,290
52611,6,0,15,0,1,7,131
52612,2,0,20,0,1,4,123
52613,2,1,14,1,1,7,140
52614,5,1,20,1,1,,230
52615,1,0,13,1,1,8,135
52616,6,0,12,2,2,2,160
52617,2,0,13,0,1,0,127
52618,2,0,11,1,1,4,137
52619,2,1,17,0,1,0,124
52620,2,0,14,0,5,7,155
52621,3,0,11,2,2,,231
52622,2,0,14,1,1,3,142
52623,8,1,,2,2,2,293
52624,8,1,13,2,5,7,183
52625,2,1,12,2,2,3,123
52626,3,0,13,3,4,7,141
52627,2,1,18,3,7,7,158
52628,7,0,19,3,7,6,131
52629,2,0,11,0,1,3,120
52630,8,0,21,2,,2,235
52631,9,0,15,1,2,2,180
52632,5,0,17,1,1,2,134
52633,6,0,18,1,1,0,155
52634,3,0,14,1,1,7,158
52635,6,0,13,2,3,8,126
52636,5,0,17,0,1,7,153
52637,2,0,15,0,1,8,142
52638,3,0,18,1,2,2,141
52639,5,0,13,1,1,2,124
52640,4,0,12,0,1,2,169
52641,1,1,13,5,13,5,204
52642,10,0,14,0,1,2,197
52643,1,1,11,0,1,4,121
52644,5,0,22,3,3,7,189
52645,5,0,17,0,1,3,165
52646,2,0,21,2,4,8,168
52647,5,0,22,,14,14,263
52648,1,0,16,0,1,3,127
52649,9,1,12,5,14,10,203
52650,3,0,12,1,7,7,144
52651,5,0,15,1,1,7,169
52652,3,0,14,2,2,2,196
52653,2,0,25,1,1,2,136
52654,3,1,20,0,1,3,154
52655,2,0,13,1,1,2,147
52656,3,1,14,2,,2,258
52657,2,0,16,1,1,0,115
52658,1,0,17,1,1,0,130
52659,5,1,15,2,2,0,123
52660,5,0,22,3,5,7,152
52661,5,1,22,1,1,0,170
52662,2,0,20,7,7,7,157
52663,1,1,14,1,1,2,124
52664,2,0,13,1,3,10,138
52665,9,0,13,0,1,0,146
52666,4,0,22,3,3,3,129
52667,5,0,12,0,2,0,121
52668,4,0,14,0,4,7,186
52669,2,0,15,1,2,2,127
52670,9,0,17,0,1,6,164
52671,5,0,13,1,1,0,140
52672,8,1,12,1,2,2,199
52673,3,0,12,2,,8,232
52674,2,0,21,3,5,8,135
52675,2,0,11,1,1,0,128
52676,8,0,,6,6,14,294
52677,5,0,,3,12,9,297
52678,2,1,24,1,1,0,124
52679,6,0,21,1,1,7,173
52680,1,0,19,0,7,3,148
52681,9,0,14,0,2,2,139
52682,9,0,20,1,1,4,127
52683,2,0,19,1,1,0,129
52684,2,0,13,0,1,0,111
52685,2,1,23,1,1,0,125
52686,2,1,13,0,1,7,157
52687,2,0,11,0,1,2,142
52688,3,1,13,0,1,0,197
52689,4,0,14,0,1,2,121
52690,6,1,22,0,1,4,143
52691,1,1,11,0,1,2,148
52692,1,0,13,0,3,8,159
52693,2,0,21,1,1,8,139
52694,3,0,11,,11,16,268
52695,2,1,13,0,1,0,129
52696,1,0,14,0,1,7,165
52697,4,0,11,,4,7,272
52698,3,0,15,1,2,2,150
52699,2,1,23,0,3,0,123
52700,2,0,16,0,1,0,126
52701,3,0,16,1,1,3,155
52702,6,0,21,0,1,4,144
52703,10,0,13,5,,7,233
52704,3,1,11,1,1,4,166
52705,4,1,12,0,1,1,181
52706,9,0,12,1,2,2,140
52707,1,0,18,2,7,7,125
52708,5,0,12,0,1,3,154
52709,2,0,14,0,1,9,155
52710,2,1,12,1,1,7,168
52711,2,0,17,0,1,0,111
52712,7,0,19,0,1,2,157
52713,2,0,11,0,1,2,122
52714,2,1,15,3,6,11,157
52715,4,1,11,0,2,2,199
52716,9,0,18,0,1,7,155
52717,5,0,16,0,1,0,154
52718,2,0,25,0,7,9,152
52719,2,1,16,1,1,7,121
52720,5,1,13,,1,0,279
52721,4,1,14,0,1,3,124
52722,3,0,19,0,1,3,148
52723,4,0,15,,4,3,292
52724,4,1,12,1,1,0,151
52725,2,0,12,1,1,0,129
52726,1,0,16,1,1,4,156
52727,2,0,14,0,1,4,121
52728,2,1,13,2,2,3,131
52729,2,0,22,1,1,2,128
52730,2,0,21,2,2,1,199
52731,2,0,18,0,1,1,186
52732,1,0,13,7,7,6,129
52733,1,0,12,0,1,2,154
52734,6,0,18,0,1,2,167
52735,2,0,21,6,8,7,150
52736,6,0,12,1,1,3,124
52737,5,0,14,1,1,0,129
52738,2,1,11,1,1,9,152
52739,2,0,14,1,1,7,141
52740,9,0,24,1,1,0,197
52741,2,1,11,0,1,8,156
52742,7,1,13,0,2,2,204
52743,4,0,11,1,2,3,129
52744,2,0,20,0,2,8,160
52745,2,0,17,1,1,9,175
52746,1,1,11,0,1,2,130
52747,5,1,,1,1,4,296
52748,2,1,11,0,1,0,111
52749,1,0,12,4,,10,233
52750,2,0,12,3,3,7,143
52751,5,0,20,3,4,,210
52752,7,1,19,0,1,4,144
52753,2,0,12,1,1,2,146
52754,2,0,13,1,1,4,126
52755,2,0,11,7,9,4,163
52756,4,0,14,1,5,10,157
52757,5,0,14,0,1,2,122
52758,2,0,13,1,1,7,137
52759,7,1,19,0,1,2,140
52760,3,0,23,9,12,11,186
52761,2,0,12,0,1,0,120
52762,1,0,15,1,5,8,144
52763,1,0,19,0,1,2,131
52764,3,0,11,2,7,7,153
52765,7,1,17,1,1,2,154
52766,4,0,22,0,1,0,128
52767,1,0,18,0,5,,220
52768,8,1,11,2,2,2,127
52769,1,0,12,1,1,2,134
52770,2,0,19,0,1,8,151
52771,1,1,13,6,8,1,149
52772,2,0,13,0,4,1,128
52773,9,0,19,1,1,0,124
52774,1,0,14,2,2,2,123
52775,8,0,13,0,1,7,141
52776,4,0,12,0,,11,232
52777,2,0,19,0,5,7,204
52778,2,1,25,5,,8,237
52779,1,1,22,0,1,4,149
52780,3,0,15,1,1,0,135
52781,7,1,12,1,1,2,124
52782,2,1,11,1,1,2,124
52783,3,0,,1,1,3,294
52784,2,0,19,1,1,0,118
52785,1,0,19,0,3,4,176
52786,8,0,13,0,1,2,151
52787,2,0,21,0,1,9,163
52788,10,1,14,2,2,2,148
52789,6,0,11,,4,14,289
52790,9,0,11,6,9,8,123
52791,1,0,23,1,,10,236
52792,2,0,21,1,1,7,167
52793,2,0,24,5,11,11,154
52794,3,0,11,1,1,4,189
52795,2,0,14,0,1,2,124
52796,2,1,16,1,1,7,188
52797,2,0,11,0,1,9,153
52798,8,0,12,1,1,1,167
52799,5,0,13,1,1,0,167
52800,9,0,15,0,1,1,149
52801,3,0,14,0,2,2,128
52802,2,1,14,0,1,2,157
52803,3,0,14,0,1,2,120
52804,2,0,12,1,1,1,130
52805,5,1,13,0,1,3,140
52806,2,0,14,0,1,4,138
52807,5,1,13,2,2,0,209
52808,1,0,11,3,9,,220
52809,1,0,19,1,1,7,199
52810,1,0,18,1,1,0,130
52811,5,0,17,0,1,3,126
52812,5,0,15,0,1,7,200
52813,2,1,20,0,1,3,161
52814,3,0,14,1,1,8,154
52815,3,0,12,1,1,2,144
52816,10,1,12,2,2,6,185
52817,8,1,16,1,2,1,146
52818,7,1,15,1,2,4,145
52819,9,0,24,1,2,4,159
52820,4,0,12,2,2,4,155
52821,3,1,23,5,7,8,164
52822,5,0,15,1,2,1,146
52823,4,1,17,3,3,1,148
52824,3,1,15,1,2,3,152
52825,3,0,13,2,2,2,148
52826,3,0,,10,16,9,320
52827,11,1,14,1,2,1,179
52828,3,1,14,3,3,3,159
52829,2,1,18,1,2,1,159
52830,3,0,17,1,5,,221
52831,6,1,23,2,2,3,146
52832,3,1,19,2,2,1,154
52833,3,1,12,2,2,4,182
52834,3,1,25,2,2,7,186
52835,11,1,19,2,5,4,175
52836,6,1,19,7,8,8,187
52837,3,0,13,12,16,,228
52838,3,1,20,1,2,1,142
52839,5,1,12,2,3,3,171
52840,4,0,16,1,2,4,232
52841,9,0,23,2,2,5,167
52842,3,0,14,2,2,7,198
52843,4,1,21,1,5,6,148
52844,10,0,19,2,2,16,148
52845,3,0,15,3,4,,215
52846,3,0,14,1,2,10,168
52847,4,0,18,2,2,1,186
52848,6,1,21,2,2,1,158
52849,9,0,12,3,,12,234
52850,8,0,19,2,2,3,147
52851,3,0,25,1,3,3,148
52852,8,0,19,1,3,3,145
52853,3,0,12,1,2,3,152
52854,5,1,17,2,2,,219
52855,3,1,16,1,2,2,151
52856,5,0,16,3,5,5,324
52857,6,0,13,2,2,9,150
52858,4,0,13,3,8,,219
52859,6,0,23,2,2,,212
52860,5,0,21,1,2,5,155
52861,2,1,17,2,2,2,156
52862,2,0,22,2,2,1,148
52863,6,0,13,5,8,3,146
52864,3,0,12,1,7,11,156
52865,6,1,12,1,2,4,175
52866,6,1,19,2,3,3,168
52867,2,0,15,1,2,3,150
52868,3,0,23,1,2,1,136
52869,3,0,26,5,16,,230
52870,3,0,13,2,3,2,148
52871,10,1,24,2,2,3,164
52872,4,0,16,2,2,3,148
52873,3,1,23,1,2,3,156
52874,4,0,16,1,2,3,162
52875,3,0,12,2,2,4,170
52876,3,0,14,1,2,7,153
52877,3,0,,1,10,10,315
52878,10,0,,1,3,16,312
52879,3,0,18,1,2,,220
52880,5,0,19,,2,1,262
52881,2,0,15,2,12,10,325
52882,3,0,17,2,2,4,148
52883,5,1,14,2,2,2,184
52884,6,0,15,1,3,3,146
52885,11,0,,10,12,9,293
52886,3,1,13,1,2,8,161
52887,7,0,12,2,2,3,169
52888,4,0,17,1,2,3,178
52889,11,0,15,1,2,1,191
52890,5,0,19,1,2,8,188
52891,7,0,20,1,3,1,168
52892,3,1,16,1,2,8,193
52893,3,1,18,3,3,1,163
52894,10,1,16,2,4,8,152
52895,9,1,20,1,2,1,192
52896,3,0,23,2,2,10,201
52897,3,1,17,1,3,3,148
52898,3,0,14,2,2,8,147
52899,11,0,15,2,2,3,174
52900,9,0,17,1,2,,219
52901,3,0,12,8,10,,229
52902,3,0,23,3,6,,210
52903,3,0,15,2,2,,225
52904,7,0,17,2,,8,250
52905,7,1,12,2,2,5,152
52906,5,1,19,1,2,1,261
52907,7,0,16,1,2,2,192
52908,2,0,15,1,2,6,146
52909,8,0,13,13,13,,214
52910,4,0,15,2,2,6,184
52911,10,0,17,1,4,8,184
52912,8,0,22,1,2,2,151
52913,3,1,15,1,,8,247
52914,2,0,13,2,6,,231
52915,2,0,13,2,2,5,168
52916,5,0,18,1,2,1,147
52917,6,0,18,2,6,9,25
52918,3,0,15,5,5,2,204
52919,3,0,15,2,2,,213
52920,3,1,14,1,2,2,149
52921,9,0,16,1,3,3,157
52922,3,0,,1,12,16,317
52923,10,0,18,3,3,3,148
52924,5,0,,2,2,7,320
52925,7,1,14,1,2,5,149
52926,7,1,23,,2,10,286
52927,9,0,21,2,2,8,152
52928,3,1,,8,16,13,316
52929,4,0,12,2,2,3,164
52930,2,1,15,2,2,3,162
52931,9,0,15,1,2,3,147
52932,2,0,19,2,3,3,170
52933,4,0,17,2,2,1,156
52934,3,0,18,3,5,8,158
52935,2,0,,2,2,8,317
52936,11,0,13,,3,3,262
52937,3,0,14,1,2,3,154
52938,8,0,14,1,6,10,185
52939,4,0,15,2,2,3,164
52940,6,0,18,1,2,3,189
52941,8,0,12,2,2,,225
52942,2,0,26,11,,9,234
52943,3,0,20,1,2,6,148
52944,5,1,14,1,2,3,190
52945,4,0,15,2,2,3,194
52946,2,0,13,2,2,3,174
52947,2,1,12,5,8,9,151
52948,2,0,,1,4,10,319
52949,3,0,12,2,2,1,152
52950,2,0,12,2,2,5,160
52951,3,0,21,1,2,4,153
52952,5,0,19,7,8,6,177
52953,6,0,14,1,2,5,147
52954,5,1,,7,8,8,294
52955,4,0,12,2,2,1,160
52956,4,0,20,1,2,1,191
52957,2,0,22,2,8,9,181
52958,3,0,13,2,2,6,165
52959,2,1,15,1,,11,260
52960,2,0,12,5,11,12,157
52961,2,1,,5,5,14,315
52962,3,1,13,6,,10,243
52963,3,0,24,2,2,5,146
52964,6,0,15,1,2,2,190
52965,3,0,18,2,2,1,157
52966,4,1,19,,2,3,261
52967,9,0,19,6,,3,245
52968,3,1,25,1,8,8,181
52969,3,0,21,1,2,5,189
52970,5,0,,2,2,7,316
52971,5,1,,1,2,4,301
52972,3,0,26,5,12,7,174
52973,3,0,19,1,2,10,171
52974,5,1,20,2,2,9,179
52975,3,1,14,3,4,4,172
52976,3,0,13,2,6,8,146
52977,5,1,23,1,2,1,157
52978,11,0,15,1,2,3,182
52979,4,1,14,2,2,3,149
52980,3,0,22,1,2,3,158
52981,11,1,,1,2,3,312
52982,6,0,13,7,8,8,170
52983,3,0,12,1,3,3,153
52984,3,1,13,8,8,5,183
52985,3,1,13,1,2,3,148
52986,7,0,15,3,,9,260
52987,3,0,14,1,2,1,139
52988,2,0,16,4,7,10,205
52989,6,0,19,1,2,1,162
52990,7,0,19,1,2,3,180
52991,3,0,20,,2,5,285
52992,3,0,13,2,2,1,137
52993,2,0,20,1,2,8,182
52994,6,0,12,4,8,8,194
52995,2,0,18,4,4,,221
52996,9,0,16,1,2,9,182
52997,3,0,15,2,5,9,180
52998,5,0,18,2,,2,246
52999,4,1,14,2,2,3,182
53000,2,1,13,1,2,4,173
53001,5,0,13,1,2,1,189
53002,3,0,19,6,10,12,177
53003,2,1,19,2,3,3,152
53004,8,0,12,3,,9,244
53005,3,1,,12,12,11,296
53006,2,0,20,1,2,8,150
53007,9,1,13,,2,8,265
53008,4,0,16,8,8,8,174
53009,3,1,13,1,2,3,150
53010,3,1,12,7,12,10,177
53011,3,1,12,2,2,5,170
53012,6,0,13,1,2,8,200
53013,9,0,17,2,2,8,176
53014,7,1,14,3,3,3,160
53015,3,0,14,1,2,10,183
53016,3,0,25,4,9,,214
53017,3,0,,10,14,4,318
53018,6,1,19,2,2,1,177
53019,5,0,15,2,2,2,172
53020,6,0,,1,2,2,308
53021,3,0,12,1,2,1,178
53022,2,1,14,1,2,5,188
53023,5,0,13,2,2,4,174
53024,10,0,17,2,2,,225
53025,11,0,15,8,10,9,162
53026,4,1,23,2,2,3,200
53027,3,1,12,2,2,8,146
53028,2,0,18,3,3,3,165
53029,3,0,14,1,2,3,186
53030,3,0,19,1,2,8,187
53031,9,0,17,1,2,5,188
53032,2,1,15,2,,10,240
53033,3,1,15,3,5,11,196
53034,3,1,15,1,2,8,208
53035,2,0,14,1,2,14,206
53036,3,0,13,2,2,3,154
53037,8,1,16,2,2,3,185
53038,5,0,20,1,2,1,155
53039,4,0,15,,2,1,285
53040,3,0,15,2,2,3,171
53041,2,1,12,2,2,1,152
53042,3,0,14,1,2,8,149
53043,5,0,22,1,,1,250
53044,6,1,14,3,7,8,185
53045,9,1,13,2,3,3,172
53046,3,0,18,3,8,8,178
53047,5,0,24,1,2,1,193
53048,3,1,12,2,2,3,147
53049,6,0,16,2,2,1,192
53050,6,0,12,1,2,,222
53051,4,0,12,2,2,3,193
53052,5,1,14,1,2,8,147
53053,3,0,25,1,3,3,151
53054,3,1,14,2,2,1,154
53055,8,0,21,2,2,4,160
53056,4,0,15,1,2,1,178
53057,3,0,19,8,8,,219
53058,8,0,16,1,2,,230
53059,4,1,13,2,2,1,189
53060,2,1,17,2,3,3,152
53061,3,0,16,1,2,1,152
53062,11,0,17,2,2,3,147
53063,11,0,20,2,2,1,190
53064,3,0,12,1,2,5,163
53065,3,0,17,2,2,8,178
53066,10,0,25,2,2,1,170
53067,6,0,12,1,2,8,174
53068,6,0,14,2,3,3,150
53069,10,1,14,2,2,5,178
53070,4,1,14,,2,3,292
53071,3,1,13,1,2,4,168
53072,3,0,19,2,2,1,150
53073,2,0,23,1,2,5,156
53074,3,0,14,2,2,3,147
53075,3,0,14,10,10,1,201
53076,20,1,24,2,2,1,148
53077,3,0,13,4,13,18,155
53078,9,0,13,1,2,4,182
53079,5,0,17,2,2,3,151
53080,4,1,13,1,2,2,167
53081,3,0,12,,4,10,268
53082,8,0,23,2,2,1,159
53083,6,0,,2,2,3,319
53084,11,0,16,2,2,3,190
53085,3,0,13,4,4,13,168
53086,9,0,21,1,2,3,148
53087,6,1,15,1,2,3,170
53088,3,1,12,1,2,4,170
53089,5,1,16,4,11,8,169
53090,3,0,13,1,4,3,147
53091,3,1,,1,2,7,317
53092,11,0,12,3,,8,257
53093,2,0,12,4,5,5,191
53094,3,0,17,2,2,8,209
53095,3,0,13,1,2,9,171
53096,7,0,14,2,2,3,165
53097,4,1,15,1,2,5,205
53098,5,0,22,2,2,3,152
53099,4,0,14,,2,5,291
53100,4,0,12,2,2,3,171
53101,4,0,21,1,2,3,186
53102,7,0,,1,12,11,321
53103,4,0,15,1,2,9,173
53104,2,0,12,1,2,5,170
53105,3,1,17,2,2,5,157
53106,2,0,17,2,2,1,149
53107,3,1,24,2,2,1,142
53108,2,0,,1,2,13,305
53109,3,0,23,2,2,3,154
53110,6,0,16,1,2,5,146
53111,3,0,19,2,,8,244
53112,7,0,17,1,2,2,150
53113,3,0,13,2,2,1,151
53114,2,0,12,3,8,9,209
53115,5,0,13,,2,1,266
53116,2,0,,12,16,8,295
53117,2,0,15,6,7,8,151
53118,6,0,20,14,14,,228
53119,7,0,14,1,2,5,176
53120,8,0,,1,2,2,304
53121,2,0,16,3,5,4,167
53122,9,0,12,2,2,1,163
53123,5,0,13,6,6,8,153
53124,4,1,20,2,2,,216
53125,3,0,26,2,2,9,231
53126,9,1,13,,8,8,261
53127,9,0,14,1,2,4,159
53128,2,0,15,2,2,3,155
53129,6,1,13,1,2,1,201
53130,5,0,13,2,2,,223
53131,11,1,16,2,2,,225
53132,6,0,18,3,3,1,146
53133,3,0,15,2,10,,225
53134,7,0,17,2,2,3,164
53135,4,0,15,5,7,8,166
53136,5,0,,1,8,8,293
53137,9,0,15,1,2,11,187
53138,11,0,12,4,7,10,172
53139,9,0,16,5,,14,257
53140,3,0,12,1,2,8,163
53141,6,1,14,2,2,6,191
53142,3,1,22,5,6,9,199
53143,2,0,20,4,4,8,173
53144,2,1,12,1,2,1,152
53145,6,0,13,1,2,3,168
53146,6,0,20,,2,6,287
53147,11,0,22,2,,2,241
53148,3,1,15,2,2,1,144
53149,5,0,16,2,,2,234
53150,4,1,18,1,2,8,193
53151,7,0,13,2,2,1,168
53152,3,0,17,1,2,4,174
53153,3,0,13,6,6,8,178
53154,3,1,19,2,2,1,148
53155,6,0,18,2,2,3,200
53156,7,0,12,2,2,,230
53157,9,0,17,,12,9,291
53158,3,0,14,7,8,,213
53159,5,1,13,3,7,10,181
53160,10,0,13,2,2,3,172
53161,2,0,14,1,3,2,149
53162,5,0,20,2,2,,223
53163,8,0,13,4,5,4,189
53164,3,1,,1,2,10,320
53165,3,1,12,1,2,5,152
53166,3,0,21,2,2,5,188
53167,3,0,22,2,2,1,146
53168,3,0,,7,11,8,307
53169,3,0,12,2,2,7,146
53170,3,1,17,1,2,3,154
53171,3,0,19,2,2,1,145
53172,3,1,14,1,2,4,161
53173,4,0,18,1,2,3,167
53174,6,0,15,1,2,3,162
53175,6,0,23,4,6,8,180
53176,2,0,13,2,2,4,147
53177,6,1,12,1,2,,221
53178,3,0,14,2,2,1,153
53179,3,0,14,3,3,3,166
53180,6,1,15,,2,1,291
53181,5,0,18,2,2,1,151
53182,5,1,14,3,5,8,182
53183,9,0,12,,2,3,279
53184,6,0,12,2,2,3,185
53185,3,1,19,2,2,7,151
53186,2,0,12,1,2,3,155
53187,3,0,12,2,2,3,159
53188,6,1,,2,2,2,320
53189,2,0,21,3,3,3,153
53190,2,0,13,2,2,3,196
53191,3,1,13,2,2,6,188
53192,3,0,21,2,2,1,146
53193,9,0,21,7,9,11,209
53194,3,0,13,7,9,9,152
53195,4,0,15,1,2,1,168
53196,3,1,14,1,2,3,152
53197,3,0,16,7,8,,219
53198,3,0,15,1,2,3,181
53199,3,0,14,12,12,9,191
53200,5,0,24,5,5,8,202
53201,4,0,16,4,,2,232
53202,4,1,12,2,2,,213
53203,2,0,14,1,2,2,145
53204,3,1,12,1,2,2,135
53205,3,1,12,10,10,8,158
53206,3,0,19,2,2,1,138
53207,4,0,17,1,2,3,153
53208,2,0,23,1,2,3,174
53209,2,0,21,2,2,6,165
53210,3,0,19,3,3,9,152
53211,5,0,13,3,3,3,206
53212,3,1,21,2,2,5,171
53213,5,0,18,2,2,1,172
53214,3,1,12,4,4,9,157
53215,3,0,15,5,8,,211
53216,11,0,15,2,3,1,171
53217,3,0,12,3,12,11,171
53218,3,0,13,1,2,9,179
53219,5,1,15,2,2,4,193
53220,2,0,14,2,2,9,201
53221,3,0,12,2,2,8,199
53222,5,0,16,4,,8,237
53223,4,0,13,1,2,8,175
53224,7,1,22,1,2,,230
53225,5,0,20,,2,4,273
53226,5,0,,13,13,7,316
53227,10,0,15,2,3,3,179
53228,3,0,22,2,2,,213
53229,3,0,,3,3,11,317
53230,9,0,16,2,3,3,164
53231,9,1,14,2,4,8,147
53232,11,0,15,1,,6,242
53233,6,1,15,1,2,1,204
53234,4,0,15,1,2,5,162
53235,11,1,13,,12,14,263
53236,9,0,24,5,8,8,178
53237,3,0,12,1,2,1,151
53238,8,1,13,3,3,3,153
53239,5,0,19,1,3,3,193
53240,5,0,12,2,5,4,186
53241,3,0,15,1,2,3,150
53242,11,0,16,4,4,7,189
53243,9,0,12,1,,2,236
53244,2,1,21,3,3,4,148
53245,10,0,20,2,2,8,193
53246,3,0,15,1,3,3,148
53247,4,0,18,2,3,3,150
53248,4,0,12,1,2,1,176
53249,3,0,16,3,5,8,178
53250,8,1,14,1,2,2,156
53251,5,0,15,2,2,1,176
53252,3,0,,2,2,17,294
53253,3,1,14,6,8,9,152
53254,3,0,24,1,2,5,187
53255,2,0,14,1,4,2,191
53256,3,0,19,2,2,3,160
53257,6,1,13,2,2,4,189
53258,3,0,23,1,2,5,188
53259,7,1,14,2,2,5,324
53260,3,0,16,1,2,10,201
53261,2,0,19,2,2,3,168
53262,5,0,15,3,3,1,169
53263,6,0,13,2,2,2,168
53264,8,0,18,2,2,3,178
53265,4,0,17,1,2,4,158
53266,11,1,12,1,2,5,180
53267,2,0,20,1,2,2,168
53268,2,1,14,4,5,4,153
53269,8,1,13,5,5,13,185
53270,3,0,12,2,2,4,169
53271,3,0,17,1,2,3,151
53272,5,0,22,2,2,3,163
53273,3,0,25,1,4,8,167
53274,7,0,18,2,2,3,190
53275,3,0,,1,15,10,309
53276,3,1,22,2,2,1,141
53277,3,0,12,2,2,1,152
53278,10,0,21,2,2,5,156
53279,7,0,,1,2,4,301
53280,3,1,12,1,2,1,148
53281,2,0,12,1,,8,242
53282,7,0,16,2,2,3,178
53283,3,1,,4,4,1,293
53284,2,0,16,1,2,6,177
53285,3,0,25,2,2,8,152
53286,9,1,,6,14,9,317
53287,5,0,14,1,3,3,150
53288,11,1,14,1,2,3,186
53289,8,0,18,1,3,2,169
53290,5,0,14,2,2,5,146
53291,3,0,13,2,7,9,187
53292,8,0,15,2,2,1,176
53293,7,1,25,2,2,1,194
53294,3,0,15,2,2,1,148
53295,3,0,14,3,8,9,169
53296,4,0,16,2,2,3,188
53297,3,0,17,2,2,4,151
53298,3,0,19,1,8,8,202
53299,6,0,17,1,8,4,177
53300,8,0,,2,2,1,297
53301,3,1,17,1,,9,253
53302,5,0,22,1,2,,227
53303,3,1,21,8,8,6,173
53304,2,0,20,2,2,3,162
